name,address,jibun_address,district,dong,category,description,url,lat,lng
세영모빌리티,서울특별시 동대문구 천호대로 445,서울특별시 동대문구 장안동 466-11,동대문구,장안동,자동차 종합 수리업,,,37.56131014,127.06857711
쌍용자동차동작서비스프라자,서울특별시 동작구 상도로 333,서울특별시 동작구 상도동 467-3,동작구,상도동,자동차 전문 수리업,,,37.49868265,126.95192645
공임나라서울상도점,서울특별시 동작구 상도로 396,서울특별시 동작구 상도동 498,동작구,상도동,자동차 종합 수리업,,,37.49378252,126.95536723
염리점현대자동차,서울특별시 마포구 백범로25길 49,서울특별시 마포구 염리동 139-6,마포구,염리동,자동차 전문 수리업,,,37.54802855,126.94724381
성산대교카서비스,서울특별시 마포구 성산로 144,서울특별시 마포구 성산동 275-56,마포구,성산동,자동차 전문 수리업,,,37.56433169,126.90945057
스피드메이트청기와점,서울특별시 마포구 월드컵북로 57-7,서울특별시 마포구 성산동 232-13,마포구,성산동,자동차 전문 수리업,,,37.55910238,126.91690407
기아오토큐,서울특별시 마포구 토정로 252,서울특별시 마포구 용강동 494-146,마포구,용강동,자동차 전문 수리업,,,37.5432219,126.93830796
비클랩,서울특별시 서초구 강남대로8길 40-41,서울특별시 서초구 양재동 343-14,서초구,양재동,자동차 전문 수리업,,,37.46906818,127.04374764
양재남부점현대자동차,서울특별시 서초구 마방로 36,서울특별시 서초구 양재동 262-1,서초구,양재동,자동차 전문 수리업,,,37.47556513,127.04190867
서초남부점기아오토큐,서울특별시 서초구 서초대로42길 70,서울특별시 서초구 서초동 1544-11,서초구,서초동,자동차 전문 수리업,,,37.48898818,127.00978082
한독모터스서초중앙서비스센터주,서울특별시 서초구 효령로55길 45-13,서울특별시 서초구 서초동 1594-1,서초구,서초동,자동차 종합 수리업,,,37.48665419,127.01357965
에이피모터스,서울특별시 성동구 고산자로2길 12,서울특별시 성동구 응봉동 228-35,성동구,응봉동,자동차 전문 수리업,,,37.55225139,127.03641763
비케이오토케어,서울특별시 성동구 동일로 297,서울특별시 성동구 송정동 99,성동구,송정동,자동차 전문 수리업,,,37.55795612,127.07244469
현대자동차동부하이테크센터주,서울특별시 성동구 성수이로 134,서울특별시 성동구 성수동2가 277-15,성동구,성수동2가,자동차 종합 수리업,,,37.54690853,127.05865106
퀀텀모빌리티,서울특별시 성동구 성수이로20길 58,서울특별시 성동구 성수동2가 275-36,성동구,성수동2가,자동차 종합 수리업,,,37.54176182,127.06256211
타이어코어정릉점,서울특별시 성북구 보국문로 95,서울특별시 성북구 정릉동 298-4,성북구,정릉동,자동차 전문 수리업,,,37.61259631,127.00753178
스피드카써비스,서울특별시 성북구 삼양로 42,서울특별시 성북구 길음동 1157,성북구,길음동,자동차 전문 수리업,,,37.60679174,127.02396393
자동차지기,서울특별시 성북구 삼양로4길 11,서울특별시 성북구 길음동 1086-1,성북구,길음동,자동차 전문 수리업,,,37.60603477,127.02465452
성북삼선교점현대자동차,서울특별시 성북구 성북로 38,서울특별시 성북구 성북동 176-6,성북구,성북동,자동차 전문 수리업,,,37.59131509,127.0037818
애니카랜드,서울특별시 성북구 월계로 164,서울특별시 성북구 장위동 218-24,성북구,장위동,자동차 전문 수리업,,,37.61875099,127.0442996
동성자동차공업,서울특별시 성북구 월계로 30,서울특별시 성북구 하월곡동 81-356,성북구,하월곡동,자동차 종합 수리업,,,37.6098797,127.03389746
도이치모터스송파서비스센터주,서울특별시 송파구 도곡로 444,서울특별시 송파구 잠실동 305-8,송파구,잠실동,자동차 전문 수리업,,,37.50498293,127.07768642
쌍용자동차송파서비스프라자,서울특별시 송파구 동남로 311,서울특별시 송파구 오금동 126-5,송파구,오금동,자동차 전문 수리업,,,37.50327017,127.13787354
스피드메이트,서울특별시 송파구 동남로6길 30,서울특별시 송파구 문정동 31-15,송파구,문정동,자동차 전문 수리업,,,37.48781407,127.12513593
기아오토큐,서울특별시 송파구 삼전로 44,서울특별시 송파구 삼전동 33-1,송파구,삼전동,자동차 전문 수리업,,,37.502841,127.0870823
차애멤버스,서울특별시 송파구 새말로15길 14-5,서울특별시 송파구 문정동 105-1,송파구,문정동,자동차 전문 수리업,,,37.48577274,127.12982485
성공카센타,서울특별시 송파구 성내천로 82,서울특별시 송파구 오금동 150-3,송파구,오금동,자동차 전문 수리업,,,37.5009367,127.13775615
코오롱오토모티브,서울특별시 송파구 위례성대로 124,서울특별시 송파구 방이동 183,송파구,방이동,자동차 전문 수리업,,,37.51234807,127.12549358
테크니카,서울특별시 양천구 국회대로 222,서울특별시 양천구 신정동 881-4,양천구,신정동,자동차 전문 수리업,,,37.52886469,126.85960175
티스테이션,서울특별시 양천구 신목로 39-1,서울특별시 양천구 신정동 134-20,양천구,신정동,자동차 신품 타이어 및 튜브 판매업,,,37.5189328,126.87300224
현대자동차신정,서울특별시 양천구 신정중앙로 40,서울특별시 양천구 신정동 912-2,양천구,신정동,자동차 전문 수리업,,,37.52715768,126.8561771
롯데칠성음료신협양평분점,서울특별시 영등포구 양평로24길 33,서울특별시 영등포구 양평동5가 109,영등포구,양평동5가,자동차 전문 수리업,,,37.54066771,126.89407935
블루핸즈청파로점,서울특별시 용산구 청파로 353,서울특별시 용산구 서계동 130-2,용산구,서계동,자동차 전문 수리업,,,37.55111776,126.96930916
스피드메이트갈월점,서울특별시 용산구 한강대로 322,서울특별시 용산구 갈월동 11-34,용산구,갈월동,자동차 전문 수리업,,,37.54702795,126.97223038
쌍용자동차은평서비스프라자,서울특별시 은평구 가좌로 250,서울특별시 은평구 응암동 584-48,은평구,응암동,자동차 전문 수리업,,,37.59185253,126.91549761
모터스,서울특별시 은평구 서오릉로 28,서울특별시 은평구 녹번동 82-38,은평구,녹번동,자동차 전문 수리업,,,37.60357227,126.92568783
삼우자동차서비스,서울특별시 은평구 연서로3길 46,서울특별시 은평구 역촌동 69-10,은평구,역촌동,자동차 전문 수리업,,,37.60317458,126.91086438
기아오토큐,서울특별시 은평구 진흥로 41,서울특별시 은평구 역촌동 42-48,은평구,역촌동,자동차 전문 수리업,,,37.60099149,126.91966591
기아오토큐,서울특별시 종로구 사직로 57-1,서울특별시 종로구 사직동 263,종로구,사직동,자동차 전문 수리업,,,37.57426341,126.96584701
종로필운점현대자동차,서울특별시 종로구 사직로8길 3,서울특별시 종로구 필운동 288-1,종로구,필운동,자동차 전문 수리업,,,37.5754627,126.96935577
르노코리아자동차서비스코너,서울특별시 종로구 자하문로 78,서울특별시 종로구 효자동 60-1,종로구,효자동,자동차 전문 수리업,,,37.58287829,126.97099435
기아오토큐,서울특별시 중구 삼일대로2길 90,서울특별시 중구 주자동 17-4,중구,주자동,자동차 전문 수리업,,,37.56099623,126.98958728
르노자동차서비스코너퇴계로점,서울특별시 중구 퇴계로 294,서울특별시 중구 쌍림동 151-142,중구,쌍림동,자동차 전문 수리업,,,37.56338425,127.00419918
신내묵동자동차공업사,서울특별시 중랑구 신내로18길 84-2,서울특별시 중랑구 신내동 322-1,중랑구,신내동,자동차 전문 수리업,,,37.61416637,127.10067884
르노자동차서비스코너망우점,서울특별시 중랑구 용마산로 510,서울특별시 중랑구 망우동 403-23,중랑구,망우동,자동차 종합 수리업,,,37.596372,127.10047368
대원자동차공업사,서울특별시 중랑구 중랑역로 7,서울특별시 중랑구 중화동 208,중랑구,중화동,자동차 종합 수리업,,,37.59461509,127.07638674
현대자동차,서울특별시 강남구 개포로 254,서울특별시 강남구 개포동 1212-5,강남구,개포동,자동차 전문 수리업,,,37.47890461,127.05026551
스피드메이트,서울특별시 강남구 개포로 644,서울특별시 강남구 일원동 624-3,강남구,일원동,자동차 전문 수리업,,,37.49463555,127.08331847
현대자동차,서울특별시 강남구 개포로140길 18,서울특별시 강남구 일원동 640-14,강남구,일원동,자동차 종합 수리업,,,37.49439919,127.0862357
오토오아시스지에스,서울특별시 강남구 논현로 516,서울특별시 강남구 역삼동 668-13,강남구,역삼동,자동차 전문 수리업,,,37.50273231,127.03649535
애니카랜드,서울특별시 강남구 논현로106길 29,서울특별시 강남구 역삼동 658-20,강남구,역삼동,자동차 종합 수리업,,,37.50685886,127.03666701
쓰리엠썬팅,서울특별시 강남구 도곡로7길 13,서울특별시 강남구 역삼동 836-70,강남구,역삼동,자동차 전문 수리업,,,37.49147035,127.03443187
서원카써비스,서울특별시 강남구 봉은사로108길 3-12,서울특별시 강남구 삼성동 162-18,강남구,삼성동,자동차 전문 수리업,,,37.51444238,127.06454137
디테일리스트,서울특별시 강남구 삼성로72길 3,서울특별시 강남구 대치동 961-15,강남구,대치동,자동차 전문 수리업,,,37.50266895,127.05939678
형제카센타,서울특별시 강남구 삼성로75길 13,서울특별시 강남구 대치동 903-16,강남구,대치동,자동차 전문 수리업,,,37.50329172,127.05722586
카메오랩청담센터,서울특별시 강남구 학동로 522,서울특별시 강남구 삼성동 58,강남구,삼성동,자동차 전문 수리업,,,37.51956441,127.05607316
한국지엠논현서비스,서울특별시 강남구 학동로12길 35,서울특별시 강남구 논현동 148-22,강남구,논현동,자동차 전문 수리업,,,37.51046546,127.02711137
한강자동차공업사,서울특별시 강동구 상암로 95,서울특별시 강동구 암사동 489-61,강동구,암사동,자동차 전문 수리업,,,37.54765841,127.13360985
강동종합서비스기아오토큐,서울특별시 강동구 성내로 60,서울특별시 강동구 성내동 548-2,강동구,성내동,자동차 전문 수리업,,,37.52799736,127.12654929
DreamCar덴트,서울특별시 강동구 성안로 89,서울특별시 강동구 성내동 407-12,강동구,성내동,자동차 전문 수리업,,,37.53151398,127.13229128
대운카써비스,서울특별시 강동구 올림픽로104길 11,서울특별시 강동구 암사동 440-2,강동구,암사동,자동차 전문 수리업,,,37.55573504,127.13030828
보운카센타,서울특별시 강동구 올림픽로98길 54,서울특별시 강동구 암사동 496-40,강동구,암사동,자동차 전문 수리업,,,37.54981618,127.12967557
르노자동차서비스코너천호점,서울특별시 강동구 천중로 11,서울특별시 강동구 천호동 326-24,강동구,천호동,자동차 전문 수리업,,,37.54602996,127.12315105
르노자동차지정정비센터강동정비,서울특별시 강동구 천호대로 1189,서울특별시 강동구 길동 228-4,강동구,길동,자동차 전문 수리업,,,37.53494328,127.14303454
티스테이션,서울특별시 강동구 천호대로 1214,서울특별시 강동구 둔촌동 607,강동구,둔촌동,자동차 신품 타이어 및 튜브 판매업,,,37.53513772,127.1461237
미삼모터스,서울특별시 강북구 도봉로 20,서울특별시 강북구 미아동 40-2,강북구,미아동,자동차 전문 수리업,,,37.61089873,127.03055683
싸다모터스,서울특별시 강북구 삼양로 487-1,서울특별시 강북구 수유동 285-14,강북구,수유동,자동차 전문 수리업,,,37.64667994,127.01469652
수입차정비유로모터스,서울특별시 강북구 삼양로 640,서울특별시 강북구 우이동 39-9,강북구,우이동,기타 자동차 신품 부품 및 내장품 판매업,,,37.65998754,127.01399649
재동카센타,서울특별시 강북구 삼양로46길 30,서울특별시 강북구 미아동 742-1,강북구,미아동,자동차 전문 수리업,,,37.62274872,127.02152231
강북자동차공업사택시미터,서울특별시 강북구 오현로 149,서울특별시 강북구 번동 148-388,강북구,번동,자동차 전문 수리업,,,37.62579931,127.03672536
에이비엠모터스,서울특별시 강북구 한천로 1155,서울특별시 강북구 수유동 273-14,강북구,수유동,자동차 전문 수리업,,,37.64699503,127.01665688
스피드메이트,서울특별시 강서구 강서로 498,서울특별시 강서구 가양동 151-1,강서구,가양동,자동차 전문 수리업,,,37.56973871,126.84197986
등촌현대서비스,서울특별시 강서구 공항대로59길 65,서울특별시 강서구 등촌동 635-15,강서구,등촌동,자동차 전문 수리업,,,37.5545922,126.86299393
아마존모터스,서울특별시 강서구 남부순환로 224-40,서울특별시 강서구 외발산동 273,강서구,외발산동,자동차 종합 수리업,,,37.54556814,126.81907108
르노자동차서비스코너공항점,서울특별시 강서구 남부순환로9길 1,서울특별시 강서구 공항동 61-245,강서구,공항동,자동차 전문 수리업,,,37.5572222,126.81024914
글로벌자동차유리강서사업소,서울특별시 강서구 등촌로 95,서울특별시 강서구 등촌동 564-2,강서구,등촌동,자동차 전문 수리업,,,37.53859092,126.86338529
공임나라,서울특별시 강서구 등촌로47길 6,서울특별시 강서구 등촌동 511-6,강서구,등촌동,자동차 전문 수리업,,,37.54686092,126.86237438
신동성자동차,서울특별시 강서구 양천로 528,서울특별시 강서구 등촌동 629,강서구,등촌동,자동차 종합 수리업,,,37.55927168,126.85816394
천지모터스,서울특별시 강서구 양천로60길 7,서울특별시 강서구 등촌동 630-1,강서구,등촌동,자동차 종합 수리업,,,37.55806598,126.85953567
스피드메이트서울대,서울특별시 관악구 관악로25길 3,서울특별시 관악구 봉천동 33-9,관악구,봉천동,자동차 전문 수리업,,,37.48472722,126.95492035
정연카센타,서울특별시 관악구 난곡로48길 20-6,서울특별시 관악구 신림동 587-148,관악구,신림동,자동차 전문 수리업,,,37.47688554,126.91646383
애니카랜드,서울특별시 관악구 난곡로63길 69,서울특별시 관악구 신림동 1486-5,관악구,신림동,자동차 전문 수리업,,,37.48034121,126.91071654
월출자동차공업사,서울특별시 관악구 봉천로 344,서울특별시 관악구 봉천동 948-1,관악구,봉천동,자동차 전문 수리업,,,37.48457556,126.9383223
공임나라,서울특별시 관악구 봉천로 353-1,서울특별시 관악구 봉천동 943-5,관악구,봉천동,자동차 전문 수리업,,,37.48453122,126.93969044
인익스카,서울특별시 관악구 은천로 62,서울특별시 관악구 봉천동 903-2,관악구,봉천동,자동차 종합 수리업,,,37.48600122,126.9424029
케이-모터스자동차수리,서울특별시 광진구 긴고랑로 40,서울특별시 광진구 중곡동 243-1,광진구,중곡동,자동차 전문 수리업,,,37.56270815,127.08051933
스피드메이트장수군자점,서울특별시 광진구 동일로 266,서울특별시 광진구 군자동 134-53,광진구,군자동,자동차 전문 수리업,,,37.55498339,127.07152511
대일자동차공업사,서울특별시 광진구 동일로2길 2,서울특별시 광진구 자양동 210-22,광진구,자양동,자동차 전문 수리업,,,37.53512256,127.06042948
르노자동차서비스코너자양점,서울특별시 광진구 아차산로 296,서울특별시 광진구 자양동 227-5,광진구,자양동,자동차 전문 수리업,,,37.5381231,127.07570677
전진자동차공업사,서울특별시 광진구 아차산로 305,서울특별시 광진구 자양동 226-38,광진구,자양동,자동차 전문 수리업,,,37.53838363,127.07687245
대교자동차공업사,서울특별시 광진구 아차산로 498,서울특별시 광진구 광장동 515-3,광진구,광장동,자동차 전문 수리업,,,37.54126118,127.09681276
건국카서비스,서울특별시 광진구 자양로 177-1,서울특별시 광진구 구의동 254-10,광진구,구의동,자동차 전문 수리업,,,37.54355925,127.08439128
제이에스모터스,서울특별시 구로구 가마산로 77,서울특별시 구로구 구로동 703-3,구로구,구로동,자동차 전문 수리업,,,37.48560684,126.87508259
애니카랜드,서울특별시 구로구 개봉로19길 51,서울특별시 구로구 개봉동 303-35,구로구,개봉동,자동차 전문 수리업,,,37.49361203,126.85513327
개봉남부점현대자동차,서울특별시 구로구 개봉로1나길 5,서울특별시 구로구 개봉동 370-1,구로구,개봉동,자동차 전문 수리업,,,37.48372606,126.85356945
안쌤정비센터,서울특별시 구로구 경인로33길 30,서울특별시 구로구 개봉동 139-95,구로구,개봉동,자동차 전문 수리업,,,37.4993474,126.85187655
가리봉점기아오토큐,서울특별시 구로구 남부순환로105길 80,서울특별시 구로구 가리봉동 125-20,구로구,가리봉동,자동차 전문 수리업,,,37.48033134,126.88850027
카앤덴트,서울특별시 구로구 디지털로 241,서울특별시 구로구 가리봉동 133-32,구로구,가리봉동,자동차 전문 수리업,,,37.48128062,126.89196985
대륭자동차공업사,서울특별시 금천구 가산디지털2로 14,서울특별시 금천구 가산동 327-32,금천구,가산동,자동차 전문 수리업,,,37.46967733,126.88425435
경동카센타,서울특별시 노원구 공릉로62가길 11,서울특별시 노원구 하계동 170-5,노원구,하계동,자동차 전문 수리업,,,37.63659446,127.07271358
양지카센타,서울특별시 노원구 광운로 122,서울특별시 노원구 월계동 298-8,노원구,월계동,자동차 전문 수리업,,,37.62826779,127.05940596
공임나라,서울특별시 노원구 노원로 330,서울특별시 노원구 중계동 361,노원구,중계동,자동차 전문 수리업,,,37.64678566,127.07094452
르노자동차서비스코너중계점,서울특별시 노원구 덕릉로 585,서울특별시 노원구 중계동 413-11,노원구,중계동,자동차 전문 수리업,,,37.65083976,127.07148097
오토오아시스홈플러스,서울특별시 노원구 동일로204가길 12,서울특별시 노원구 중계동 509-2,노원구,중계동,자동차 전문 수리업,,,37.63985844,127.0686719
한미카센타,서울특별시 노원구 동일로231길 46,서울특별시 노원구 상계동 1043-4,노원구,상계동,자동차 전문 수리업,,,37.67237383,127.05328616
형제카센타,서울특별시 노원구 석계로 29,서울특별시 노원구 월계동 73-15,노원구,월계동,자동차 전문 수리업,,,37.61741756,127.06388271
르노자동차서비스코너월계점,서울특별시 노원구 석계로 34,서울특별시 노원구 월계동 66-2,노원구,월계동,자동차 전문 수리업,,,37.61770571,127.06418878
경호카센타,서울특별시 도봉구 덕릉로63길 102,서울특별시 도봉구 창동 674-138,도봉구,창동,자동차 전문 수리업,,,37.64587224,127.03988527
스피드메이트한국점,서울특별시 도봉구 도봉로 434,서울특별시 도봉구 창동 650-65,도봉구,창동,자동차 전문 수리업,,,37.64463109,127.03270084
창동현대자동차,서울특별시 도봉구 도봉로 562,서울특별시 도봉구 창동 715-32,도봉구,창동,자동차 전문 수리업,,,37.65484629,127.03911946
택시라이프,서울특별시 도봉구 도봉로 632,서울특별시 도봉구 창동 749-2,도봉구,창동,자동차 종합 수리업,,,37.66075566,127.04221655
오토오아시스홈플러스,서울특별시 도봉구 도봉로 678,서울특별시 도봉구 방학동 707-7,도봉구,방학동,자동차 전문 수리업,,,37.66486364,127.04359029
공임나라,서울특별시 도봉구 해등로 131,서울특별시 도봉구 창동 715-49,도봉구,창동,자동차 전문 수리업,,,37.65524228,127.04043424
오토오아시스,서울특별시 동대문구 고산자로 405,서울특별시 동대문구 용두동 40-8,동대문구,용두동,자동차 전문 수리업,,,37.5758661,127.03770834
에이투지디테일링,서울특별시 동대문구 답십리로 251,서울특별시 동대문구 장안동 143-39,동대문구,장안동,자동차 전문 수리업,,,37.57280692,127.06844049
애니카랜드,서울특별시 동대문구 서울시립대로 130,서울특별시 동대문구 전농동 129-66,동대문구,전농동,자동차 전문 수리업,,,37.58170794,127.05241766
현대자동차,서울특별시 동대문구 장한로 202,서울특별시 동대문구 장안동 313-2,동대문구,장안동,자동차 전문 수리업,,,37.57845365,127.07264568
화진,서울특별시 동대문구 장한로2길 85,서울특별시 동대문구 장안동 457-7,동대문구,장안동,자동차 전문 수리업,,,37.56170577,127.06994698
제일카센타,서울특별시 동대문구 제기로 40,서울특별시 동대문구 제기동 860-1,동대문구,제기동,자동차 전문 수리업,,,37.58638979,127.03746456
명신카센타,서울특별시 동대문구 천호대로 447,서울특별시 동대문구 장안동 466-10,동대문구,장안동,자동차 전문 수리업,,,37.56121085,127.06889393
닥터카서비스,서울특별시 동대문구 한천로 152,서울특별시 동대문구 장안동 522,동대문구,장안동,자동차 전문 수리업,,,37.5744744,127.06733263
월드카써비스,서울특별시 동대문구 황물로 41-1,서울특별시 동대문구 전농동 646-36,동대문구,전농동,자동차 전문 수리업,,,37.57353842,127.04645758
대방점기아오토큐,서울특별시 동작구 상도로 19,서울특별시 동작구 대방동 397-12,동작구,대방동,자동차 전문 수리업,,,37.50007267,126.92263532
공단대성자동차공업사,서울특별시 마포구 독막로42길 7,서울특별시 마포구 염리동 173-3,마포구,염리동,자동차 전문 수리업,,,37.54336991,126.94618344
모든오일,서울특별시 마포구 마포대로7길 29,서울특별시 마포구 공덕동 373-7,마포구,공덕동,자동차 전문 수리업,,,37.54745382,126.95170277
마일레오토서비스,서울특별시 마포구 서강로 70,서울특별시 마포구 창전동 13-7,마포구,창전동,자동차 전문 수리업,,,37.54942651,126.9323391
카앤라이프,서울특별시 마포구 연남로 49,서울특별시 마포구 연남동 369-4,마포구,연남동,자동차 종합 수리업,,,37.56370897,126.92053222
홍연카센타,서울특별시 서대문구 가좌로2길 11-2,서울특별시 서대문구 홍은동 334-21,서대문구,홍은동,자동차 전문 수리업,,,37.5854524,126.92422268
르노자동차서비스코너남가좌점,서울특별시 서대문구 모래내로 245,서울특별시 서대문구 남가좌동 329-33,서대문구,남가좌동,자동차 전문 수리업,,,37.57576763,126.92565887
신진자동차정비공업사,서울특별시 서대문구 홍제내2나길 10-4,서울특별시 서대문구 홍제동 361-65,서대문구,홍제동,자동차 전문 수리업,,,37.58452255,126.93639449
B.M.MoToRs,서울특별시 서대문구 홍제천로 94,서울특별시 서대문구 연희동 679,서대문구,연희동,자동차 전문 수리업,,,37.57384812,126.92503817
양재현대서비스,서울특별시 서초구 남부순환로342길 100-9,서울특별시 서초구 양재동 189-1,서초구,양재동,자동차 전문 수리업,,,37.47590267,127.0277772
도이치모터스양재서비스센터,서울특별시 서초구 논현로7길 7,서울특별시 서초구 양재동 394,서초구,양재동,자동차 종합 수리업,,,37.47272435,127.04867869
덴트마스터,서울특별시 서초구 동광로 56-1,서울특별시 서초구 방배동 814-8,서초구,방배동,자동차 전문 수리업,,,37.49204248,126.98897493
금호타이어프로양재효담점,서울특별시 서초구 동산로19길 24,서울특별시 서초구 양재동 286-10,서초구,양재동,자동차 전문 수리업,,,37.47386035,127.04689323
바이지츠아우토,서울특별시 서초구 명달로 52-7,서울특별시 서초구 서초동 1489-8,서초구,서초동,자동차 전문 수리업,,,37.48234803,127.00525743
서울자동차공업사,서울특별시 서초구 방배천로32길 2,서울특별시 서초구 방배동 829-2,서초구,방배동,자동차 전문 수리업,,,37.48898783,126.98668
방배현대자동차,서울특별시 서초구 서초대로 82,서울특별시 서초구 방배동 939-4,서초구,방배동,자동차 전문 수리업,,,37.4866907,126.99147456
서초남부점현대자동차,서울특별시 서초구 서초대로53길 16,서울특별시 서초구 서초동 1696-1,서초구,서초동,자동차 종합 수리업,,,37.49561004,127.01494957
에이치케이모터즈서초BP,서울특별시 서초구 성촌4길 19,서울특별시 서초구 우면동 674,서초구,우면동,자동차 전문 수리업,,,37.46715503,127.0222576
아남모터스,서울특별시 성동구 광나루로6길 48,서울특별시 성동구 성수동2가 279-51,성동구,성수동2가,자동차 종합 수리업,,,37.5458154,127.06426288
영동카센타,서울특별시 성동구 둘레길 137,서울특별시 성동구 성수동2가 182-54,성동구,성수동2가,자동차 전문 수리업,,,37.53495241,127.05835884
알파오토,서울특별시 성동구 뚝섬로 410,서울특별시 성동구 성수동2가 331-77,성동구,성수동2가,자동차 전문 수리업,,,37.53835024,127.05617774
플러스모터스,서울특별시 성동구 뚝섬로15길 19,서울특별시 성동구 성수동2가 257-5,성동구,성수동2가,자동차 종합 수리업,,,37.53872637,127.06080578
정원카센타,서울특별시 성동구 성수이로 19,서울특별시 성동구 성수동2가 532-25,성동구,성수동2가,자동차 전문 수리업,,,37.53705385,127.05392517
오토오아시스도루코점,서울특별시 성동구 아차산로 180,서울특별시 성동구 성수동2가 19-14,성동구,성수동2가,자동차 전문 수리업,,,37.54203166,127.0634223
비젼모터스주,서울특별시 성동구 연무장11길 7,서울특별시 성동구 성수동2가 317-8,성동구,성수동2가,자동차 종합 수리업,,,37.54265661,127.05704094
한창사,서울특별시 성동구 자동차시장1길 67,서울특별시 성동구 용답동 233-9,성동구,용답동,자동차 전문 수리업,,,37.56072645,127.06511322
르노자동차서비스코너돈암점,서울특별시 성북구 동소문로17길 34,서울특별시 성북구 동소문동6가 155,성북구,동소문동6가,자동차 종합 수리업,,,37.59370174,127.01564856
오토오아시스보문점,서울특별시 성북구 보문로 38,서울특별시 성북구 보문동7가 112-8,성북구,보문동7가,자동차 전문 수리업,,,37.57908643,127.02301542
안암점기아오토큐,서울특별시 성북구 안암로 33,서울특별시 성북구 안암동4가 29-1,성북구,안암동4가,자동차 종합 수리업,,,37.58054539,127.02615182
티스테이션성북,서울특별시 성북구 종암로6길 8,서울특별시 성북구 종암동 12-65,성북구,종암동,자동차 전문 수리업,,,37.59459819,127.03630238
세종카센타,서울특별시 성북구 한천로 567,서울특별시 성북구 석관동 183-7,성북구,석관동,자동차 전문 수리업,,,37.61039939,127.0629027
기아오토큐,서울특별시 성북구 화랑로 180,서울특별시 성북구 상월곡동 23-35,성북구,상월곡동,자동차 전문 수리업,,,37.60717979,127.0505329
카서비스가든,서울특별시 송파구 동남로 194,서울특별시 송파구 가락동 193-8,송파구,가락동,자동차 전문 수리업,,,37.4947999,127.13066597
와이지자동차정비사업소,서울특별시 송파구 문정로4길 31,서울특별시 송파구 문정동 89-9,송파구,문정동,자동차 종합 수리업,,,37.48354177,127.12656472
스피드메이트,서울특별시 송파구 백제고분로 179,서울특별시 송파구 잠실동 250-12,송파구,잠실동,자동차 전문 수리업,,,37.50490446,127.08686981
석촌현대자동차서비스,서울특별시 송파구 백제고분로39길 40,서울특별시 송파구 석촌동 183-8,송파구,석촌동,자동차 전문 수리업,,,37.50771141,127.10326143
한국지엠송파바로서비스,서울특별시 송파구 삼전로1길 6,서울특별시 송파구 잠실동 341-9,송파구,잠실동,자동차 전문 수리업,,,37.50203116,127.08562246
스피드메이트세명점,서울특별시 송파구 삼학사로 22,서울특별시 송파구 석촌동 217-17,송파구,석촌동,자동차 전문 수리업,,,37.49931018,127.09718831
현대카서비스,서울특별시 송파구 성내천로 328,서울특별시 송파구 마천동 323-176,송파구,마천동,자동차 전문 수리업,,,37.49164209,127.15644201
공임나라서울,서울특별시 송파구 송이로32길 24,서울특별시 송파구 문정동 21-1,송파구,문정동,자동차 종합 수리업,,,37.48797406,127.12719409
성수카센타,서울특별시 송파구 송파대로20길 14,서울특별시 송파구 문정동 61-10,송파구,문정동,자동차 전문 수리업,,,37.48565255,127.12428431
르노자동차서비스코너문정점,서울특별시 송파구 송파대로20길 16,서울특별시 송파구 문정동 61-9,송파구,문정동,자동차 전문 수리업,,,37.48566134,127.12449915
현대자동차,서울특별시 송파구 송파대로39길 6,서울특별시 송파구 석촌동 292-9,송파구,석촌동,자동차 전문 수리업,,,37.50283245,127.10831
스피드메이트백제고분점,서울특별시 송파구 오금로 143,서울특별시 송파구 방이동 109-6,송파구,방이동,자동차 전문 수리업,,,37.51106509,127.11104776
한국지엠가락지정서비스,서울특별시 송파구 중대로10길 19,서울특별시 송파구 가락동 111-19,송파구,가락동,자동차 전문 수리업,,,37.49244778,127.12272378
기아오토큐,서울특별시 양천구 남부순환로 420,서울특별시 양천구 신월동 205-70,양천구,신월동,자동차 전문 수리업,,,37.53021588,126.8317793
신정현대자동차,서울특별시 양천구 목동남로 72,서울특별시 양천구 신정동 212-1,양천구,신정동,자동차 전문 수리업,,,37.509898,126.86687597
스피드메이트윈윈점,서울특별시 영등포구 가마산로 379,서울특별시 영등포구 대림동 667-9,영등포구,대림동,자동차 종합 수리업,,,37.50240684,126.89946011
오토오아시스홈플러스,서울특별시 영등포구 당산로 42,서울특별시 영등포구 문래동3가 55-3,영등포구,문래동3가,자동차 전문 수리업,,,37.51823439,126.895887
현대카센타,서울특별시 영등포구 대림로27길 5-1,서울특별시 영등포구 대림동 710-7,영등포구,대림동,자동차 전문 수리업,,,37.49494616,126.89905171
남성자동차공업사,서울특별시 영등포구 도림로141길 6,서울특별시 영등포구 문래동4가 16-6,영등포구,문래동4가,자동차 전문 수리업,,,37.51464555,126.89271355
태평양카공업사,서울특별시 영등포구 도신로 135-2,서울특별시 영등포구 도림동 80-7,영등포구,도림동,자동차 전문 수리업,,,37.5092513,126.90656515
르노자동차서비스코너당산점,서울특별시 영등포구 선유동2로 67,서울특별시 영등포구 양평동4가 31-4,영등포구,양평동4가,자동차 전문 수리업,,,37.53469746,126.89791199
양평현대자동차,서울특별시 영등포구 선유로 164,서울특별시 영등포구 양평동3가 67-18,영등포구,양평동3가,자동차 전문 수리업,,,37.52825924,126.89220759
